dia_Id,Dia;hora_Id,Hora,dia_Id;Dir.Med._a_1100cm,Humedad._a_620cm,Irradia.._a_200cm,Presion._a_150cm,Sig.Dir._a_1100cm,Sig.Vel._a_1100cm,Tem.Aire._a_620cm,Vel.Max._a_1100cm,Vel.Med._a_1100cm,hora_Id
"0,""2016-8-01""";"3863,""19:50"",26";"0.28,""85.2"",""0.0"",""956.06"",""23.94"",""1.57"",""20.79"",""8.23"",""4.32"",3863"
"0,""2016-8-01""";"3864,""20:00"",26";"2.74,""84.9"",""0.0"",""956.22"",""14.93"",""1.32"",""20.74"",""8.53"",""5.25"",3864"
"0,""2016-8-01""";"3865,""20:10"",26";"359.6,""84.8"",""0.0"",""956.32"",""22.19"",""1.41"",""20.72"",""6.96"",""3.95"",3865"
"0,""2016-8-01""";"3866,""20:20"",26";"1.59,""85.4"",""0.01"",""956.42"",""20.3"",""1.11"",""20.63"",""6.47"",""3.92"",3866"
"0,""2016-8-01""";"3867,""20:30"",26";"4.04,""85.1"",""0.0"",""956.56"",""27.32"",""1.48"",""20.62"",""6.57"",""2.81"",3867"
"0,""2016-8-01""";"3868,""20:40"",26";"5.01,""85.9"",""0.0"",""956.64"",""28.3"",""1.32"",""20.49"",""6.17"",""2.99"",3868"
"0,""2016-8-01""";"3869,""20:50"",26";"11.76,""86.7"",""0.0"",""956.78"",""24.98"",""1.2"",""20.36"",""5.88"",""3.07"",3869"
"0,""2016-8-01""";"3870,""21:00"",26";"10.62,""85.6"",""0.04"",""956.78"",""20.46"",""1.41"",""20.3"",""7.25"",""3.42"",3870"
"0,""2016-8-01""";"3871,""21:10"",26";"8.72,""83.5"",""0.26"",""956.8"",""16.12"",""1.05"",""20.36"",""6.96"",""3.97"",3871"
"0,""2016-8-01""";"3872,""21:20"",26";"8.84,""82.7"",""0.29"",""956.79"",""30.2"",""0.94"",""20.54"",""4.51"",""1.85"",3872"
"0,""2016-8-01""";"3873,""21:30"",26";"17.66,""82.4"",""0.19"",""956.77"",""25.51"",""0.88"",""20.7"",""4.51"",""1.87"",3873"
"0,""2016-8-01""";"3874,""21:40"",26";"3.36,""83.6"",""0.25"",""956.71"",""24.64"",""1.14"",""20.57"",""5.88"",""2.77"",3874"
"0,""2016-8-01""";"3875,""21:50"",26";"13.86,""84.8"",""0.23"",""956.75"",""29.37"",""1.18"",""20.54"",""6.08"",""2.84"",3875"
"0,""2016-8-01""";"3876,""22:00"",26";"7.2,""85.1"",""0.28"",""956.8"",""25.9"",""1.19"",""20.53"",""5.88"",""2.76"",3876"
"0,""2016-8-01""";"3877,""22:10"",26";"359.1,""85.3"",""0.19"",""956.82"",""31.6"",""1.18"",""20.46"",""5.29"",""2.43"",3877"
"0,""2016-8-01""";"3878,""22:20"",26";"2.71,""84.9"",""0.18"",""956.82"",""17.41"",""1.18"",""20.4"",""7.25"",""3.5"",3878"
"0,""2016-8-01""";"3879,""22:30"",26";"359.3,""85.0"",""0.18"",""956.74"",""21.26"",""0.89"",""20.43"",""5.29"",""2.87"",3879"
"0,""2016-8-01""";"3880,""22:40"",26";"1.73,""85.0"",""0.22"",""956.77"",""24.47"",""1.1"",""20.45"",""5.1"",""2.53"",3880"
"0,""2016-8-01""";"3881,""22:50"",26";"9.98,""84.7"",""0.22"",""956.79"",""28.05"",""1.02"",""20.51"",""5.1"",""2.17"",3881"
"0,""2016-8-01""";"3882,""23:00"",26";"4.82,""85.2"",""0.2"",""956.78"",""19.57"",""1.33"",""20.41"",""6.86"",""3.25"",3882"
"0,""2016-8-01""";"3883,""23:10"",26";"18.73,""85.1"",""0.22"",""956.74"",""21.48"",""1.38"",""20.42"",""6.47"",""3.18"",3883"
"0,""2016-8-01""";"3884,""23:20"",26";"7.81,""85.2"",""0.26"",""956.72"",""18.26"",""1.1"",""20.39"",""6.27"",""3.73"",3884"
"0,""2016-8-01""";"3885,""23:30"",26";"6.63,""84.9"",""0.22"",""956.71"",""19.87"",""1.11"",""20.39"",""5.98"",""3.03"",3885"
"0,""2016-8-01""";"3886,""23:40"",26";"16.36,""84.4"",""0.29"",""956.76"",""24.18"",""1.3"",""20.53"",""5.19"",""2.4"",3886"
"0,""2016-8-01""";"3887,""23:50"",26";"9.21,""84.2"",""0.2"",""956.9"",""24.23"",""1.15"",""20.44"",""6.66"",""3.17"",3887"
"0,""2016-8-01""";"3888,""00:00"",27";"25.0,""85.0"",""0.18"",""956.86"",""15.07"",""1.16"",""20.29"",""5.98"",""3.93"",3888"
"0,""2016-8-01""";"3889,""00:10"",27";"21.36,""85.1"",""0.17"",""956.86"",""13.07"",""0.71"",""20.22"",""4.8"",""3.09"",3889"
"0,""2016-8-01""";"3890,""00:20"",27";"9.45,""84.8"",""0.29"",""956.88"",""25.07"",""1.06"",""20.32"",""5.0"",""2.24"",3890"
"0,""2016-8-01""";"3891,""00:30"",27";"12.29,""84.7"",""0.2"",""956.78"",""21.18"",""0.8"",""20.24"",""4.9"",""2.72"",3891"
"0,""2016-8-01""";"3892,""00:40"",27";"22.22,""84.3"",""0.1"",""956.75"",""20.02"",""0.8"",""20.26"",""4.12"",""2.21"",3892"
"0,""2016-8-01""";"3893,""00:50"",27";"26.04,""84.9"",""0.08"",""956.74"",""12.82"",""0.69"",""20.1"",""5.1"",""3.51"",3893"
"0,""2016-8-01""";"3894,""01:00"",27";"18.49,""84.6"",""0.05"",""956.79"",""17.45"",""1.07"",""20.07"",""5.0"",""2.94"",3894"
"0,""2016-8-01""";"3895,""01:10"",27";"34.9,""84.7"",""0.08"",""956.58"",""14.37"",""1.03"",""19.95"",""6.08"",""3.61"",3895"
"0,""2016-8-01""";"3896,""01:20"",27";"27.47,""85.3"",""0.13"",""956.53"",""18.61"",""1.05"",""19.85"",""4.9"",""2.91"",3896"
"0,""2016-8-01""";"3897,""01:30"",27";"14.74,""85.8"",""0.2"",""956.55"",""19.75"",""1.19"",""19.8"",""5.88"",""3.27"",3897"
"0,""2016-8-01""";"3898,""01:40"",27";"9.44,""86.2"",""0.24"",""956.49"",""20.05"",""1.01"",""19.64"",""5.49"",""3.08"",3898"
"0,""2016-8-01""";"3899,""01:50"",27";"358.4,""85.7"",""0.32"",""956.52"",""19.72"",""0.82"",""19.68"",""4.7"",""2.93"",3899"
"0,""2016-8-01""";"3900,""02:00"",27";"2.79,""85.7"",""0.27"",""956.52"",""21.04"",""0.94"",""19.6"",""5.1"",""2.96"",3900"
"0,""2016-8-01""";"3901,""02:10"",27";"358.7,""85.8"",""0.27"",""956.48"",""21.41"",""1.0"",""19.6"",""5.19"",""2.89"",3901"
"0,""2016-8-01""";"3902,""02:20"",27";"1.7,""85.3"",""0.26"",""956.39"",""25.38"",""1.15"",""19.64"",""5.0"",""2.57"",3902"
"0,""2016-8-01""";"3903,""02:30"",27";"6.3,""85.2"",""0.19"",""956.33"",""14.75"",""0.83"",""19.54"",""5.49"",""3.16"",3903"
"0,""2016-8-01""";"3904,""02:40"",27";"0.12,""85.1"",""0.25"",""956.3"",""15.52"",""0.88"",""19.51"",""5.29"",""3.33"",3904"
"0,""2016-8-01""";"3905,""02:50"",27";"10.32,""84.9"",""0.27"",""956.28"",""14.98"",""0.91"",""19.46"",""5.29"",""3.34"",3905"
"0,""2016-8-01""";"3906,""03:00"",27";"7.94,""84.4"",""0.23"",""956.28"",""27.02"",""0.99"",""19.54"",""4.21"",""2.27"",3906"
"0,""2016-8-01""";"3907,""03:10"",27";"5.54,""84.0"",""0.21"",""956.3"",""22.1"",""1.18"",""19.55"",""5.0"",""2.85"",3907"
"0,""2016-8-01""";"3908,""03:20"",27";"6.72,""84.7"",""0.2"",""956.23"",""15.1"",""0.94"",""19.46"",""5.29"",""3.36"",3908"
"0,""2016-8-01""";"3909,""03:30"",27";"5.92,""85.2"",""0.27"",""956.23"",""17.18"",""0.71"",""19.4"",""4.41"",""2.61"",3909"
"0,""2016-8-01""";"3910,""03:40"",27";"8.73,""85.4"",""0.19"",""956.15"",""19.83"",""0.9"",""19.34"",""4.7"",""2.82"",3910"
"0,""2016-8-01""";"3911,""03:50"",27";"7.32,""85.7"",""0.25"",""956.13"",""17.92"",""0.79"",""19.26"",""4.51"",""2.95"",3911"
"0,""2016-8-01""";"3912,""04:00"",27";"5.98,""86.1"",""0.26"",""956.11"",""16.75"",""0.86"",""19.25"",""4.8"",""2.76"",3912"
"0,""2016-8-01""";"3913,""04:10"",27";"6.02,""85.8"",""0.26"",""956.09"",""20.75"",""0.78"",""19.31"",""3.63"",""2.18"",3913"
"0,""2016-8-01""";"3914,""04:20"",27";"1.05,""85.8"",""0.26"",""956.12"",""16.5"",""0.66"",""19.3"",""4.31"",""2.53"",3914"
"0,""2016-8-01""";"3915,""04:30"",27";"7.23,""86.1"",""0.3"",""956.03"",""20.82"",""0.78"",""19.3"",""3.82"",""2.12"",3915"
"0,""2016-8-01""";"3916,""04:40"",27";"359.8,""86.3"",""0.28"",""955.98"",""26.93"",""0.76"",""19.37"",""3.33"",""1.7"",3916"
"0,""2016-8-01""";"3917,""04:50"",27";"2.64,""86.0"",""0.25"",""955.9"",""28.63"",""0.61"",""19.46"",""2.94"",""1.25"",3917"
"0,""2016-8-01""";"3918,""05:00"",27";"358.0,""85.3"",""0.23"",""955.91"",""26.0"",""0.65"",""19.6"",""3.23"",""1.27"",3918"
"0,""2016-8-01""";"3919,""05:10"",27";"9.9,""85.9"",""0.21"",""955.92"",""18.69"",""0.72"",""19.51"",""3.72"",""1.77"",3919"
"0,""2016-8-01""";"3920,""05:20"",27";"6.15,""87.1"",""0.26"",""956.01"",""21.39"",""0.72"",""19.31"",""4.9"",""1.97"",3920"
"0,""2016-8-01""";"3921,""05:30"",27";"355.7,""87.3"",""0.49"",""956.09"",""28.39"",""0.68"",""19.38"",""3.53"",""1.56"",3921"
"0,""2016-8-01""";"3922,""05:40"",27";"345.8,""86.8"",""1.16"",""956.19"",""26.02"",""0.75"",""19.54"",""3.43"",""1.59"",3922"
"0,""2016-8-01""";"3923,""05:50"",27";"337.6,""86.6"",""3.32"",""956.28"",""20.54"",""0.84"",""19.56"",""3.33"",""1.48"",3923"
"0,""2016-8-01""";"3924,""06:00"",27";"343.9,""87.1"",""5.74"",""956.37"",""17.13"",""0.85"",""19.36"",""5.19"",""2.82"",3924"
"0,""2016-8-01""";"3925,""06:10"",27";"350.4,""87.4"",""10.74"",""956.52"",""31.52"",""1.01"",""19.33"",""5.1"",""2.26"",3925"
"0,""2016-8-01""";"3926,""06:20"",27";"2.51,""87.7"",""16.96"",""956.65"",""26.1"",""0.9"",""19.28"",""5.29"",""2.33"",3926"
"0,""2016-8-01""";"3927,""06:30"",27";"1.27,""88.3"",""17.3"",""956.71"",""24.5"",""0.79"",""19.17"",""5.1"",""3.11"",3927"
"0,""2016-8-01""";"3928,""06:40"",27";"355.9,""89.2"",""19.3"",""956.81"",""23.58"",""1.02"",""19.1"",""4.7"",""2.49"",3928"
"0,""2016-8-01""";"3929,""06:50"",27";"6.25,""89.6"",""21.36"",""956.85"",""20.36"",""0.89"",""19.07"",""5.29"",""3.26"",3929"
"0,""2016-8-01""";"3930,""07:00"",27";"2.7,""90.4"",""20.31"",""956.96"",""21.75"",""1.0"",""19.04"",""4.7"",""2.54"",3930"
"0,""2016-8-01""";"3931,""07:10"",27";"11.23,""90.8"",""19.74"",""957.09"",""21.08"",""1.06"",""18.98"",""5.49"",""3.16"",3931"
"0,""2016-8-01""";"3932,""07:20"",27";"15.15,""91.4"",""27.33"",""957.11"",""16.83"",""0.93"",""18.88"",""5.88"",""3.62"",3932"
"0,""2016-8-01""";"3933,""07:30"",27";"8.14,""91.9"",""32.83"",""957.24"",""19.03"",""1.0"",""18.82"",""5.49"",""3.34"",3933"
"0,""2016-8-01""";"3934,""07:40"",27";"4.44,""91.8"",""40.07"",""957.39"",""25.46"",""1.11"",""18.99"",""5.19"",""2.66"",3934"
"0,""2016-8-01""";"3935,""07:50"",27";"14.8,""92.4"",""43.37"",""957.44"",""16.8"",""0.82"",""18.86"",""6.17"",""3.82"",3935"
"0,""2016-8-01""";"3936,""08:00"",27";"14.43,""92.8"",""52.49"",""957.47"",""25.19"",""1.27"",""18.87"",""5.49"",""2.48"",3936"
"0,""2016-8-01""";"3937,""08:10"",27";"23.46,""93.2"",""67.68"",""957.61"",""21.94"",""0.99"",""18.84"",""4.7"",""2.6"",3937"
"0,""2016-8-01""";"3938,""08:20"",27";"12.47,""92.8"",""71.3"",""957.64"",""25.94"",""0.85"",""19.07"",""4.41"",""2.38"",3938"
"0,""2016-8-01""";"3939,""08:30"",27";"20.55,""91.7"",""82.5"",""957.7"",""19.66"",""1.12"",""19.07"",""5.59"",""3.21"",3939"
"0,""2016-8-01""";"3940,""08:40"",27";"5.96,""90.2"",""79.25"",""957.76"",""27.75"",""1.17"",""19.32"",""5.59"",""2.3"",3940"
"0,""2016-8-01""";"3941,""08:50"",27";"13.34,""88.9"",""86.2"",""957.84"",""16.43"",""1.12"",""19.34"",""6.47"",""3.94"",3941"
"0,""2016-8-01""";"3942,""09:00"",27";"7.25,""88.9"",""89.4"",""957.95"",""25.97"",""1.4"",""19.36"",""6.66"",""3.66"",3942"
"0,""2016-8-01""";"3943,""09:10"",27";"16.74,""87.5"",""91.3"",""957.99"",""30.94"",""0.99"",""19.6"",""5.88"",""2.59"",3943"
"0,""2016-8-01""";"3944,""09:20"",27";"9.44,""86.6"",""93.1"",""958.07"",""26.14"",""1.07"",""19.69"",""5.59"",""2.84"",3944"
"0,""2016-8-01""";"3945,""09:30"",27";"11.57,""86.6"",""115.8"",""958.09"",""24.8"",""1.42"",""19.69"",""5.88"",""3.25"",3945"
"0,""2016-8-01""";"3946,""09:40"",27";"359.8,""86.9"",""129.0"",""958.09"",""22.87"",""1.05"",""19.76"",""5.49"",""3.03"",3946"
"0,""2016-8-01""";"3947,""09:50"",27";"4.5,""86.4"",""142.6"",""958.1"",""23.45"",""1.01"",""19.77"",""5.39"",""3.0"",3947"
"0,""2016-8-01""";"3948,""10:00"",27";"24.82,""84.9"",""146.4"",""958.16"",""18.95"",""1.25"",""19.93"",""6.57"",""3.32"",3948"
"0,""2016-8-01""";"3949,""10:10"",27";"8.72,""83.6"",""159.6"",""958.19"",""26.32"",""1.13"",""20.17"",""5.39"",""3.05"",3949"
"0,""2016-8-01""";"3950,""10:20"",27";"358.4,""84.0"",""153.6"",""958.24"",""17.77"",""1.11"",""20.13"",""6.57"",""4.23"",3950"
"0,""2016-8-01""";"3951,""10:30"",27";"358.6,""84.3"",""189.9"",""958.24"",""21.68"",""1.28"",""20.05"",""6.76"",""3.84"",3951"
"0,""2016-8-01""";"3952,""10:40"",27";"2.98,""83.8"",""153.1"",""958.24"",""19.22"",""0.85"",""20.21"",""5.39"",""3.33"",3952"
"0,""2016-8-01""";"3953,""10:50"",27";"4.28,""84.1"",""171.0"",""958.26"",""24.36"",""1.18"",""20.23"",""6.08"",""3.31"",3953"
"0,""2016-8-01""";"3954,""11:00"",27";"14.97,""84.5"",""199.4"",""958.28"",""20.76"",""1.24"",""20.11"",""7.06"",""4.1"",3954"
"0,""2016-8-01""";"3955,""11:10"",27";"11.67,""84.5"",""194.1"",""958.28"",""20.72"",""1.15"",""20.12"",""7.06"",""3.75"",3955"
"0,""2016-8-01""";"3956,""11:20"",27";"22.89,""84.9"",""177.3"",""958.31"",""14.23"",""1.06"",""19.95"",""6.86"",""4.84"",3956"
"0,""2016-8-01""";"3957,""11:30"",27";"4.38,""84.2"",""205.1"",""958.24"",""18.39"",""1.29"",""20.09"",""7.35"",""4.62"",3957"
"0,""2016-8-01""";"3958,""11:40"",27";"20.78,""83.0"",""218.7"",""958.19"",""29.17"",""1.53"",""20.3"",""6.66"",""3.2"",3958"
"0,""2016-8-01""";"3959,""11:50"",27";"7.15,""82.4"",""187.7"",""958.19"",""20.78"",""1.66"",""20.36"",""7.45"",""4.29"",3959"
"0,""2016-8-01""";"3960,""12:00"",27";"27.53,""82.1"",""188.7"",""958.2"",""21.19"",""1.35"",""20.33"",""7.06"",""4.01"",3960"
"0,""2016-8-01""";"3961,""12:10"",27";"9.35,""82.1"",""223.8"",""958.22"",""19.1"",""1.5"",""20.27"",""7.35"",""4.86"",3961"
"0,""2016-8-01""";"3962,""12:20"",27";"12.45,""80.7"",""230.3"",""958.2"",""23.73"",""1.41"",""20.36"",""7.55"",""4.3"",3962"
"0,""2016-8-01""";"3963,""12:30"",27";"16.3,""81.2"",""215.6"",""958.29"",""17.55"",""1.62"",""20.09"",""9.02"",""5.79"",3963"
"0,""2016-8-01""";"3964,""12:40"",27";"26.33,""81.7"",""233.7"",""958.34"",""18.76"",""1.7"",""19.87"",""8.04"",""4.95"",3964"
"0,""2016-8-01""";"3965,""12:50"",27";"17.9,""79.64"",""259.6"",""958.34"",""16.04"",""1.18"",""19.99"",""7.84"",""4.98"",3965"
"0,""2016-8-01""";"3966,""13:00"",27";"17.43,""75.05"",""285.4"",""958.4"",""18.21"",""1.05"",""20.21"",""8.53"",""6.05"",3966"
"0,""2016-8-01""";"3967,""13:10"",27";"31.78,""74.88"",""304.0"",""958.42"",""15.48"",""1.72"",""20.33"",""10.58"",""5.72"",3967"
"0,""2016-8-01""";"3968,""13:20"",27";"30.35,""73.47"",""314.9"",""958.43"",""16.83"",""1.53"",""20.53"",""9.7"",""5.56"",3968"
"0,""2016-8-01""";"3969,""13:30"",27";"27.25,""73.98"",""347.9"",""958.43"",""12.88"",""1.71"",""20.42"",""10.68"",""6.76"",3969"
"0,""2016-8-01""";"3970,""13:40"",27";"23.42,""72.4"",""421.0"",""958.41"",""19.89"",""1.69"",""20.52"",""10.0"",""6.53"",3970"
"0,""2016-8-01""";"3971,""13:50"",27";"9.9,""71.16"",""418.2"",""958.39"",""17.69"",""1.66"",""20.73"",""10.0"",""6.13"",3971"
"0,""2016-8-01""";"3972,""14:00"",27";"0.83,""72.79"",""400.2"",""958.33"",""19.78"",""1.77"",""20.8"",""10.29"",""5.92"",3972"
"0,""2016-8-01""";"3973,""14:10"",27";"22.65,""73.07"",""425.2"",""958.3"",""20.08"",""1.65"",""20.73"",""9.9"",""5.59"",3973"
"0,""2016-8-01""";"3974,""14:20"",27";"20.25,""73.44"",""367.2"",""958.29"",""17.05"",""1.72"",""20.74"",""9.8"",""6.38"",3974"
"0,""2016-8-01""";"3975,""14:30"",27";"15.01,""75.47"",""324.4"",""958.38"",""14.73"",""1.63"",""20.38"",""10.58"",""7.27"",3975"
"0,""2016-8-01""";"3976,""14:40"",27";"28.16,""73.86"",""315.0"",""958.36"",""12.61"",""1.51"",""20.44"",""10.88"",""7.87"",3976"
"0,""2016-8-01""";"3977,""14:50"",27";"26.05,""73.9"",""278.2"",""958.34"",""11.71"",""1.48"",""20.36"",""11.17"",""7.79"",3977"
"0,""2016-8-01""";"3978,""15:00"",27";"26.26,""71.85"",""248.1"",""958.32"",""13.91"",""1.72"",""20.41"",""11.17"",""7.89"",3978"
"0,""2016-8-01""";"3979,""15:10"",27";"19.27,""68.38"",""229.1"",""958.42"",""19.59"",""2.04"",""20.73"",""10.49"",""6.13"",3979"
"0,""2016-8-01""";"3980,""15:20"",27";"24.71,""69.06"",""215.7"",""958.48"",""14.22"",""1.53"",""20.72"",""10.39"",""6.9"",3980"
"0,""2016-8-01""";"3981,""15:30"",27";"3.74,""67.95"",""213.8"",""958.53"",""24.13"",""2.15"",""20.77"",""10.78"",""5.57"",3981"
"0,""2016-8-01""";"3982,""15:40"",27";"13.73,""67.36"",""227.6"",""958.6"",""23.24"",""2.0"",""20.68"",""10.19"",""5.85"",3982"
"0,""2016-8-01""";"3983,""15:50"",27";"17.46,""67.24"",""231.7"",""958.6"",""20.4"",""1.88"",""20.69"",""11.27"",""6.33"",3983"
"0,""2016-8-01""";"3984,""16:00"",27";"8.76,""67.17"",""222.0"",""958.61"",""23.89"",""1.75"",""20.84"",""10.0"",""5.36"",3984"
"0,""2016-8-01""";"3985,""16:10"",27";"17.91,""67.81"",""221.5"",""958.64"",""20.43"",""2.1"",""20.73"",""10.58"",""6.06"",3985"
"0,""2016-8-01""";"3986,""16:20"",27";"7.03,""68.27"",""243.3"",""958.59"",""21.45"",""2.11"",""20.76"",""12.45"",""6.48"",3986"
"0,""2016-8-01""";"3987,""16:30"",27";"14.01,""68.46"",""213.8"",""958.63"",""21.66"",""2.18"",""20.76"",""11.17"",""6.12"",3987"
"0,""2016-8-01""";"3988,""16:40"",27";"26.7,""70.57"",""161.1"",""958.73"",""16.33"",""1.61"",""20.4"",""12.35"",""7.65"",3988"
"0,""2016-8-01""";"3989,""16:50"",27";"26.87,""72.79"",""116.5"",""958.88"",""14.44"",""1.6"",""20.11"",""9.41"",""6.47"",3989"
"0,""2016-8-01""";"3990,""17:00"",27";"24.32,""73.86"",""112.5"",""958.9"",""15.5"",""1.47"",""19.93"",""10.78"",""6.93"",3990"
"0,""2016-8-01""";"3991,""17:10"",27";"28.1,""74.69"",""109.6"",""958.91"",""12.52"",""1.25"",""19.74"",""10.49"",""6.94"",3991"
"0,""2016-8-01""";"3992,""17:20"",27";"21.07,""73.34"",""127.6"",""958.89"",""15.78"",""1.34"",""19.9"",""8.92"",""5.85"",3992"
"0,""2016-8-01""";"3993,""17:30"",27";"16.81,""72.73"",""91.2"",""958.94"",""22.42"",""1.36"",""20.07"",""7.35"",""3.9"",3993"
"0,""2016-8-01""";"3994,""17:40"",27";"22.48,""73.54"",""59.4"",""958.97"",""15.22"",""1.15"",""19.89"",""7.64"",""4.81"",3994"
"0,""2016-8-01""";"3995,""17:50"",27";"23.64,""74.35"",""62.04"",""958.97"",""14.82"",""1.03"",""19.84"",""7.15"",""4.93"",3995"
"0,""2016-8-01""";"3996,""18:00"",27";"27.55,""76.06"",""60.9"",""959.03"",""20.1"",""1.24"",""19.67"",""7.35"",""4.82"",3996"
"0,""2016-8-01""";"3997,""18:10"",27";"17.55,""78.49"",""32.37"",""959.11"",""14.8"",""1.11"",""19.37"",""7.45"",""4.9"",3997"
"0,""2016-8-01""";"3998,""18:20"",27";"10.24,""79.15"",""10.98"",""959.16"",""20.68"",""1.35"",""19.32"",""7.35"",""3.87"",3998"
"0,""2016-8-01""";"3999,""18:30"",27";"17.54,""79.91"",""6.29"",""959.27"",""15.46"",""0.98"",""19.19"",""7.55"",""4.82"",3999"
"0,""2016-8-01""";"4000,""18:40"",27";"359.1,""81.3"",""4.79"",""959.32"",""19.3"",""1.24"",""19.04"",""7.64"",""4.24"",4000"
"0,""2016-8-01""";"4001,""18:50"",27";"359.7,""82.5"",""2.87"",""959.4"",""24.85"",""1.35"",""18.82"",""6.96"",""3.88"",4001"
"0,""2016-8-01""";"4002,""19:00"",27";"2.41,""83.1"",""1.13"",""959.57"",""18.19"",""1.38"",""18.58"",""7.15"",""4.18"",4002"
"0,""2016-8-01""";"4003,""19:10"",27";"14.64,""84.0"",""0.88"",""959.69"",""17.79"",""1.29"",""18.4"",""8.23"",""4.27"",4003"
"0,""2016-8-01""";"4004,""19:20"",27";"21.95,""84.7"",""0.93"",""959.84"",""14.99"",""1.21"",""18.29"",""7.25"",""4.04"",4004"
"0,""2016-8-01""";"4005,""19:30"",27";"22.49,""85.3"",""0.76"",""960.06"",""18.57"",""1.26"",""18.35"",""6.76"",""3.71"",4005"
"0,""2016-8-01""";"4006,""19:40"",27";"28.45,""86.7"",""0.72"",""960.16"",""14.48"",""1.01"",""18.21"",""6.76"",""4.12"",4006"
"0,""2016-8-01""";"4007,""19:50"",27";"26.85,""87.7"",""0.65"",""960.17"",""15.09"",""0.96"",""18.1"",""6.27"",""3.71"",4007"
"0,""2016-8-01""";"4008,""20:00"",27";"23.46,""88.4"",""0.45"",""960.31"",""11.13"",""0.7"",""18.02"",""5.49"",""3.54"",4008"
"0,""2016-8-01""";"4009,""20:10"",27";"30.63,""89.2"",""0.81"",""960.48"",""14.17"",""0.96"",""17.98"",""6.57"",""3.73"",4009"
"0,""2016-8-01""";"4010,""20:20"",27";"22.4,""90.3"",""0.46"",""960.49"",""14.93"",""0.86"",""17.78"",""5.29"",""3.62"",4010"
"0,""2016-8-01""";"4011,""20:30"",27";"30.03,""89.4"",""0.7"",""960.62"",""12.52"",""0.92"",""17.9"",""6.57"",""4.18"",4011"
"0,""2016-8-01""";"4012,""20:40"",27";"26.59,""89.4"",""0.53"",""960.66"",""16.49"",""1.46"",""17.9"",""7.25"",""4.25"",4012"
"0,""2016-8-01""";"4013,""20:50"",27";"27.29,""90.2"",""0.75"",""960.69"",""15.46"",""1.04"",""17.91"",""5.88"",""3.57"",4013"
"0,""2016-8-01""";"4014,""21:00"",27";"23.19,""91.0"",""0.81"",""960.73"",""14.47"",""0.93"",""17.84"",""5.88"",""3.87"",4014"
"0,""2016-8-01""";"4015,""21:10"",27";"23.06,""91.5"",""0.79"",""960.76"",""16.1"",""0.81"",""17.91"",""4.31"",""2.43"",4015"
"0,""2016-8-01""";"4016,""21:20"",27";"20.16,""90.9"",""1.02"",""960.79"",""24.34"",""0.77"",""18.08"",""3.92"",""1.8"",4016"
"0,""2016-8-01""";"4017,""21:30"",27";"18.7,""90.2"",""0.81"",""960.75"",""20.2"",""0.6"",""18.08"",""3.23"",""1.66"",4017"
"0,""2016-8-01""";"4018,""21:40"",27";"17.95,""89.1"",""0.92"",""960.74"",""23.24"",""0.81"",""18.23"",""3.53"",""1.87"",4018"
"0,""2016-8-01""";"4019,""21:50"",27";"16.36,""88.8"",""0.75"",""960.77"",""17.9"",""0.93"",""18.1"",""5.1"",""2.45"",4019"
"0,""2016-8-01""";"4020,""22:00"",27";"10.3,""88.1"",""0.67"",""960.77"",""23.8"",""0.84"",""18.12"",""4.12"",""2.0"",4020"
"0,""2016-8-01""";"4021,""22:10"",27";"9.69,""87.7"",""0.59"",""960.8"",""18.07"",""0.61"",""18.09"",""3.92"",""2.56"",4021"
"0,""2016-8-01""";"4022,""22:20"",27";"10.28,""88.5"",""0.54"",""960.82"",""14.62"",""0.78"",""17.95"",""4.41"",""2.65"",4022"
"0,""2016-8-01""";"4023,""22:30"",27";"23.53,""89.2"",""0.55"",""960.87"",""17.69"",""0.76"",""17.98"",""3.82"",""2.32"",4023"
"0,""2016-8-01""";"4024,""22:40"",27";"39.39,""89.8"",""0.57"",""960.81"",""9.16"",""0.83"",""17.9"",""5.0"",""3.18"",4024"
"0,""2016-8-01""";"4025,""22:50"",27";"32.95,""90.6"",""0.5"",""960.76"",""14.5"",""0.7"",""17.82"",""3.92"",""2.68"",4025"
"0,""2016-8-01""";"4026,""23:00"",27";"18.84,""90.8"",""0.68"",""960.74"",""21.53"",""0.71"",""17.89"",""3.63"",""1.84"",4026"
"0,""2016-8-01""";"4027,""23:10"",27";"22.27,""90.4"",""0.75"",""960.75"",""27.77"",""0.64"",""18.07"",""3.63"",""1.6"",4027"
"0,""2016-8-01""";"4028,""23:20"",27";"13.92,""90.1"",""0.68"",""960.71"",""28.19"",""0.89"",""18.05"",""3.53"",""1.4"",4028"
"0,""2016-8-01""";"4029,""23:30"",27";"24.08,""89.8"",""0.74"",""960.67"",""25.0"",""0.78"",""17.94"",""3.72"",""1.94"",4029"
"0,""2016-8-01""";"4030,""23:40"",27";"23.97,""89.7"",""0.72"",""960.68"",""13.79"",""0.66"",""17.88"",""3.92"",""2.54"",4030"
"0,""2016-8-01""";"4031,""23:50"",27";"19.06,""90.1"",""0.51"",""960.66"",""18.28"",""0.8"",""17.8"",""4.02"",""2.45"",4031"
"0,""2016-8-01""";"4032,""00:00"",28";"6.04,""90.5"",""0.31"",""960.62"",""17.66"",""1.12"",""17.62"",""5.68"",""2.87"",4032"
